Time: 15-Jan-17 15:02:23; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:25; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:27; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:29; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:31; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:33; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:35; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:37; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:39; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:41; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:43; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:45; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:47; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 18-Jan-17 21:38:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 21:38:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:38:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:38:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:38:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:38:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 21:39:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 21:39:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:39:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:39:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:39:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:39:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 21:44:32; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -13.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:44:34; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -26.6666666666667; Low: 0; High: 99
Time: 18-Jan-17 21:44:36; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -40; Low: 0; High: 99
Time: 18-Jan-17 21:50:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:50:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:50:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 21:51:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 21:51:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:52:36; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -40; Low: 0; High: 99
Time: 18-Jan-17 21:52:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:52:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:52:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 21:53:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 21:53:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:53:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:53:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:53:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 21:54:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 21:54:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:54:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:54:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:54:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:54:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 21:55:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 21:55:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:55:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:55:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:55:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:55:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 21:56:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 21:56:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:56:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:56:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:56:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:56:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 21:57:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 21:57:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:57:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:57:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:57:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:57:57; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 95; Low: -95; High: 85
Time: 18-Jan-17 21:57:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 21:57:59; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 98.3333333333333; Low: -95; High: 85
Time: 18-Jan-17 21:58:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 21:58:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:58:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:58:51; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 85; Low: -95; High: 85
Time: 18-Jan-17 21:58:53; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 88.3333333333333; Low: -95; High: 85
Time: 18-Jan-17 21:58:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:58:55; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 91.6666666666667; Low: -95; High: 85
Time: 18-Jan-17 21:58:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:58:57; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 95; Low: -95; High: 85
Time: 18-Jan-17 21:58:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 21:58:59; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 98.3333333333333; Low: -95; High: 85
Time: 18-Jan-17 21:59:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 21:59:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:59:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:59:51; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 85; Low: -95; High: 85
Time: 18-Jan-17 21:59:53; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 88.3333333333333; Low: -95; High: 85
Time: 18-Jan-17 21:59:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 21:59:55; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 91.6666666666667; Low: -95; High: 85
Time: 18-Jan-17 21:59:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 21:59:57; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 95; Low: -95; High: 85
Time: 18-Jan-17 21:59:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 21:59:59; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 98.3333333333333; Low: -95; High: 85
Time: 18-Jan-17 22:00:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 22:00:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:00:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 22:00:51; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 85; Low: -95; High: 85
Time: 18-Jan-17 22:00:53; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 88.3333333333333; Low: -95; High: 85
Time: 18-Jan-17 22:00:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 22:00:55; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 91.6666666666667; Low: -95; High: 85
Time: 18-Jan-17 22:00:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:00:57; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 95; Low: -95; High: 85
Time: 18-Jan-17 22:00:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 22:00:59; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 98.3333333333333; Low: -95; High: 85
Time: 18-Jan-17 22:01:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 22:01:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:01:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 22:01:51; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 85; Low: -95; High: 85
Time: 18-Jan-17 22:01:53; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 88.3333333333333; Low: -95; High: 85
Time: 18-Jan-17 22:01:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 22:01:55; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 91.6666666666667; Low: -95; High: 85
Time: 18-Jan-17 22:01:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:01:57; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 95; Low: -95; High: 85
Time: 18-Jan-17 22:01:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 22:01:59; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 98.3333333333333; Low: -95; High: 85
Time: 18-Jan-17 22:02:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 22:02:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:02:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 22:02:51; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 85; Low: -95; High: 85
Time: 18-Jan-17 22:02:53; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 88.3333333333333; Low: -95; High: 85
Time: 18-Jan-17 22:02:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 22:02:55; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 91.6666666666667; Low: -95; High: 85
Time: 18-Jan-17 22:02:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:02:57; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 95; Low: -95; High: 85
Time: 18-Jan-17 22:02:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 22:02:59; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 98.3333333333333; Low: -95; High: 85
Time: 18-Jan-17 22:03:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 22:03:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:03:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 22:11:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 22:11:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:11:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 22:11:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 22:11:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:11:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 22:12:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 22:12:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:12:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 22:12:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 22:12:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:12:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 22:13:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 22:13:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:13:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 22:13:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 22:13:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:13:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 22:14:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 22:14:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:14:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 22:14:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 22:14:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:14:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 22:15:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 22:15:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:15:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 22:15:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 18-Jan-17 22:15:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:15:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 18-Jan-17 22:16:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 18-Jan-17 22:16:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 18-Jan-17 22:16:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 19-Jan-17 01:24:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 19-Jan-17 01:25:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 19-Jan-17 01:25:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 19-Jan-17 01:25:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 19-Jan-17 01:25:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 19-Jan-17 01:25:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 19-Jan-17 01:25:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 19-Jan-17 01:26:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 19-Jan-17 01:26:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 19-Jan-17 01:26:35; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 19-Jan-17 01:26:55; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -33.3333333333333; Low: 0; High: 99
Time: 19-Jan-17 01:26:57; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 19-Jan-17 01:26:59; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666666; Low: 0; High: 99
Time: 19-Jan-17 01:27:29; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.8629534754574; Low: -95; High: 85
Time: 19-Jan-17 01:27:31; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -6.66666666666664; Low: 0; High: 99
Time: 19-Jan-17 01:27:31; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.8629534754574; Low: -95; High: 85
Time: 19-Jan-17 01:27:33; Tag:AI 1; Description: ; Type: Low boundary exceeded; AlarmID: 2; Tag Value: -20; Low: 0; High: 99
Time: 19-Jan-17 01:27:33; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 98.7688340595138; Low: -95; High: 85
